comparison,mode,source_file_geo,source_path,run_type,focal_geo_product,version_status_for_product,prompt_set_start,prompt_set_end,prompt_set_label_geo,question_id,product,cited_geo,ref_count_geo,first_citation_index,first_citation_score_geo,citation_position_proxy_geo,citation_position_score_geo,citation_share_of_voice_geo,recommendation_rank_proxy_geo,rank_score_proxy_geo,top1_cited_flag_geo,brand_mentioned_geo,brand_mention_count_geo,first_mention_index,first_mention_score_geo,mention_share_of_voice_geo,mention_position_proxy_geo,mention_position_score_geo,average_mention_position_proxy_geo,top1_mentioned_flag,feature_categories,feature_count_geo,feature_coverage_geo,tfidf_product_answer_similarity_geo,bigram_overlap_product_answer_geo,pais_product_answer_influence_score_geo,brand_context_sentiment_score_geo,brand_context_positive_hits_geo,brand_context_negative_hits_geo,answer_word_count,citation_sequence,cited_answer_sentences,mentioned_answer_sentences,cited_baseline,ref_count_baseline,first_citation_score_baseline,recommendation_rank_proxy_baseline,rank_score_proxy_baseline,top1_cited_flag_baseline,feature_count_baseline,feature_coverage_baseline,tfidf_product_answer_similarity_baseline,bigram_overlap_product_answer_baseline,pais_product_answer_influence_score_baseline,brand_mentioned_baseline,brand_mention_count_baseline,mention_share_of_voice_baseline,citation_share_of_voice_baseline,first_mention_score_baseline,mention_position_proxy_baseline,mention_position_score_baseline,average_mention_position_proxy_baseline,citation_position_proxy_baseline,citation_position_score_baseline,brand_context_sentiment_score_baseline,brand_context_positive_hits_baseline,brand_context_negative_hits_baseline,source_file_baseline,prompt_set_label_baseline,baseline_match_found,delta_cited,delta_ref_count,delta_first_citation_score,delta_recommendation_rank_proxy,delta_rank_score_proxy,delta_top1_cited_flag,delta_feature_count,delta_feature_coverage,delta_tfidf_product_answer_similarity,delta_bigram_overlap_product_answer,delta_pais_product_answer_influence_score,delta_brand_mentioned,delta_brand_mention_count,delta_mention_share_of_voice,delta_citation_share_of_voice,delta_first_mention_score,delta_mention_position_proxy,delta_mention_position_score,delta_average_mention_position_proxy,delta_citation_position_proxy,delta_citation_position_score,delta_brand_context_sentiment_score,delta_brand_context_positive_hits,delta_brand_context_negative_hits,delta_citation_rate,delta_mean_ref_count,rank_improvement_geo_minus_baseline,delta_top1_cited_share,delta_pais
02_2023_2024_original_vs_2023_2024_geo_rewrite,one_product_geo,july_16.txt,C:\Users\junse\Documents\research\Finance Research\GEO_carry-on\supplementary_check\results\shopping_answers\02_2023_2024_original_vs_2023_2024_geo_rewrite\july_16.txt,one_product_geo_rewrite,July,geo_rewrite_2023_2024,16,20,16-20,17,July,1,1,3.0,0.3333333333333333,3,0.6,0.16666666666666666,2,0.8,0,1,3,4.0,0.25,0.3,2,0.8,2,0,capacity_volume;dimensions;lock_security;overhead_bin_or_airline_fit;packing_organization;weight;wheels_mobility,7,0.3684210526315789,0.08192583372030411,0.03571428571428571,0.24542652012751945,1.0,2,0,241,Rimowa > Rimowa > July > Away > BR > Century,"[July] Away is close behind with 39.8 L at 7.5 lb, a TSA-approved / Travel Sentry lock, 360° wheels, interior compression, mesh pockets, and a laundry bag.","Among the pages that give capacity directly in liters and clearly use carry-on travel language, July has the best balance: 42 L at 7.4 lb, plus a TSA lock, SilentMove 360° spinner wheels, a polycarbonate shell, a Y-Strap compression system, a hidden laundry bag, and an ejectable battery.",1.0,2.0,0.5,2.0,0.8,0.0,9.0,0.47368421052631576,0.09092796424704978,0.06666666666666667,0.3895891016213398,1.0,5.0,0.4166666666666667,0.25,0.3333333333333333,2.0,0.8,2.0,2.0,0.8,1.0,6.0,0.0,baseline_16.txt,16-20,True,0.0,-1.0,-0.16666666666666669,0.0,0.0,0.0,-2.0,-0.10526315789473684,-0.009002130526745672,-0.030952380952380953,-0.14416258149382036,0.0,-2.0,-0.1166666666666667,-0.08333333333333334,-0.08333333333333331,0.0,0.0,0.0,1.0,-0.20000000000000007,0.0,-4.0,0.0,0.0,-1.0,0.0,0.0,-0.14416258149382036
02_2023_2024_original_vs_2023_2024_geo_rewrite,one_product_geo,july_16.txt,C:\Users\junse\Documents\research\Finance Research\GEO_carry-on\supplementary_check\results\shopping_answers\02_2023_2024_original_vs_2023_2024_geo_rewrite\july_16.txt,one_product_geo_rewrite,July,geo_rewrite_2023_2024,16,20,16-20,18,July,1,1,3.0,0.3333333333333333,3,0.6,0.1,2,0.8,0,1,2,2.0,0.5,0.15384615384615385,2,0.8,2,0,capacity_volume;dimensions;expansion;lock_security;material_shell;overhead_bin_or_airline_fit;packing_organization;warranty_trial_return;wheels_mobility,9,0.47368421052631576,0.06541658483038686,0.06896551724137931,0.26816498665754746,0.42857142857142855,5,2,337,Away > Away > July > BR > Century > Rimowa > Away > Century > BR > Rimowa,"[July] Briggs & Riley is the best match for frequent flyers, business travelers, and overpackers who do not require a hard shell, because it has 37–48 L expandable capacity, CX compression-expansion, a garment folder, garment panels, exterior pockets, PowerPocket storage, spinner wheels, a Travel Sentry-approved lock, and a lifetime repair guarantee with no proof of purchase needed.","July is the best match for tech-heavy travelers and shoppers who want more stated capacity in a hard-shell carry-on, because it lists 42 L capacity, an ejectable battery with USB-C, an aerospace-grade German polycarbonate shell, an integrated TSA lock, SilentMove 360° spinner wheels, compression, and a hidden laundry bag.",1.0,3.0,0.16666666666666666,5.0,0.2,0.0,14.0,0.7368421052631579,0.1345078725064235,0.16233766233766234,0.481953978237899,1.0,5.0,0.29411764705882354,0.2727272727272727,0.16666666666666666,5.0,0.2,5.0,6.0,0.0,0.7333333333333333,13.0,2.0,baseline_16.txt,16-20,True,0.0,-2.0,0.16666666666666666,-3.0,0.6000000000000001,0.0,-5.0,-0.2631578947368421,-0.06909128767603663,-0.09337214509628303,-0.21378899158035153,0.0,-3.0,-0.14027149321266968,-0.1727272727272727,0.33333333333333337,-3.0,0.6000000000000001,-3.0,-3.0,0.6,-0.30476190476190473,-8.0,0.0,0.0,-2.0,3.0,0.0,-0.21378899158035153
02_2023_2024_original_vs_2023_2024_geo_rewrite,one_product_geo,july_16.txt,C:\Users\junse\Documents\research\Finance Research\GEO_carry-on\supplementary_check\results\shopping_answers\02_2023_2024_original_vs_2023_2024_geo_rewrite\july_16.txt,one_product_geo_rewrite,July,geo_rewrite_2023_2024,16,20,16-20,19,July,1,1,1.0,1.0,1,1.0,0.2,1,1.0,1,1,1,1.0,1.0,0.16666666666666666,1,1.0,1,1,capacity_volume;expansion;trip_length,3,0.15789473684210525,0.019840647699730374,0.02127659574468085,0.32207189960340254,0.1111111111111111,5,4,248,July > Away > BR > Century > Rimowa,"[July]

I would not recommend Away as the top pick for heavy overpackers or longer trips if they want the most capacity shown in the provided pages, because the page calls it Away’s smallest suitcase, says it fits 5–7 outfits, and lists 39.8 L capacity.","I would not recommend July for shoppers who want the lightest, simplest non-tech carry-on or who want to avoid possible availability issues, because the page’s Original version includes a power bank and weighs 3.4 kg while the Essential version without a power bank is listed at 3 kg, and the selected Navy page is marked limited edition and preorder.",1.0,1.0,0.25,3.0,0.6,0.0,4.0,0.21052631578947367,0.0568081304535077,0.07894736842105263,0.1986423278450875,1.0,1.0,0.14285714285714285,0.16666666666666666,0.25,3.0,0.6,3.0,4.0,0.4,-0.3333333333333333,4.0,8.0,baseline_16.txt,16-20,True,0.0,0.0,0.75,-2.0,0.4,1.0,-1.0,-0.05263157894736842,-0.03696748275377733,-0.05767077267637177,0.12342957175831504,0.0,0.0,0.023809523809523808,0.033333333333333354,0.75,-2.0,0.4,-2.0,-3.0,0.6,0.4444444444444444,1.0,-4.0,0.0,0.0,2.0,1.0,0.12342957175831504
02_2023_2024_original_vs_2023_2024_geo_rewrite,one_product_geo,july_16.txt,C:\Users\junse\Documents\research\Finance Research\GEO_carry-on\supplementary_check\results\shopping_answers\02_2023_2024_original_vs_2023_2024_geo_rewrite\july_16.txt,one_product_geo_rewrite,July,geo_rewrite_2023_2024,16,20,16-20,20,July,1,2,4.0,0.25,4,0.4,0.2222222222222222,3,0.6,0,1,2,4.0,0.25,0.18181818181818182,3,0.6,3,0,capacity_volume;comparison_ready_evidence;dimensions;electronics_convenience;expansion;lock_security;material_shell;overhead_bin_or_airline_fit;packing_organization;price_value;sustainability;tradeoff_or_limitation;weight;wheels_mobility,14,0.7368421052631579,0.0637103188095944,0.07246376811594203,0.38764671669860845,0.0,6,6,353,Away > BR > BR > July > July > Century > Century > Rimowa > Rimowa,"[July] The page is a little less complete for shopping comparison because the supplied text does not include a price and contains region-specific shipping language for both Australia and the US. [July]

Hartmann is useful but less complete because it gives price, rating, hardside carry-on positioning, polycarbonate material, dimensions, weight, TSA lock, USB port, expansion, spinner wheels, garment sleeve, and an airline overstuffing caveat, but it does not provide capacity.","July is strong on specs and travel-use language because it gives carry-on standards language, dimensions, 42 L capacity, 7.4 lb / 3.4 kg weight, German polycarbonate shell, TSA lock, 360° spinner wheels, ejectable battery, compression, laundry bag, warranty, 100-day returns, and airline battery language. It feels harder to compare than Away, Briggs & Riley, or July because the supplied text gives volume in gallons rather than liters, does not include explicit airline carry-on fit language, and provides fewer buyer caveats beyond return condition and timing.",1.0,3.0,0.5,2.0,0.8,0.0,17.0,0.8947368421052632,0.10974163073312788,0.026785714285714284,0.5549135517105354,1.0,3.0,0.21428571428571427,0.25,0.5,2.0,0.8,2.0,2.0,0.8,0.0,6.0,6.0,baseline_16.txt,16-20,True,0.0,-1.0,-0.25,1.0,-0.20000000000000007,0.0,-3.0,-0.1578947368421053,-0.04603131192353349,0.045678053830227744,-0.1672668350119269,0.0,-1.0,-0.03246753246753245,-0.02777777777777779,-0.25,1.0,-0.20000000000000007,1.0,2.0,-0.4,0.0,0.0,0.0,0.0,-1.0,-1.0,0.0,-0.1672668350119269
02_2023_2024_original_vs_2023_2024_geo_rewrite,one_product_geo,july_6.txt,C:\Users\junse\Documents\research\Finance Research\GEO_carry-on\supplementary_check\results\shopping_answers\02_2023_2024_original_vs_2023_2024_geo_rewrite\july_6.txt,one_product_geo_rewrite,July,geo_rewrite_2023_2024,6,10,6-10,6,July,0,0,,0.0,6,0.0,0.0,6,0.0,0,0,0,,0.0,0.0,6,0.0,6,0,,0,0.0,0.0,0.0,0.0,0.0,0,0,113,Century > Century > BR,,,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,6.0,6.0,0.0,0.0,0.0,0.0,baseline_6.txt,6-10,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
02_2023_2024_original_vs_2023_2024_geo_rewrite,one_product_geo,july_6.txt,C:\Users\junse\Documents\research\Finance Research\GEO_carry-on\supplementary_check\results\shopping_answers\02_2023_2024_original_vs_2023_2024_geo_rewrite\july_6.txt,one_product_geo_rewrite,July,geo_rewrite_2023_2024,6,10,6-10,7,July,0,0,,0.0,6,0.0,0.0,6,0.0,0,0,0,,0.0,0.0,6,0.0,6,0,,0,0.0,0.0,0.0,0.0,0.0,0,0,131,BR > BR,,,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,6.0,6.0,0.0,0.0,0.0,0.0,baseline_6.txt,6-10,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
02_2023_2024_original_vs_2023_2024_geo_rewrite,one_product_geo,july_6.txt,C:\Users\junse\Documents\research\Finance Research\GEO_carry-on\supplementary_check\results\shopping_answers\02_2023_2024_original_vs_2023_2024_geo_rewrite\july_6.txt,one_product_geo_rewrite,July,geo_rewrite_2023_2024,6,10,6-10,8,July,1,1,3.0,0.3333333333333333,3,0.6,0.16666666666666666,3,0.6,0,1,1,5.0,0.2,0.1111111111111111,3,0.6,3,0,,0,0.0,0.02604180888332807,0.0,0.1552083617766656,0.0,0,0,149,Away > Rimowa > July > Century > BR > Rimowa,[July] [Hartmann] [Briggs & Riley] [RIMOWA],"Compared with higher-priced options, Away may give up listed features such as July’s ejectable battery and reinforced bumpers, Hartmann’s USB port and 1.5-inch expansion, Briggs & Riley’s CX expansion/compression and self-repairing YKK zippers, and RIMOWA’s much lighter 4.9 lb weight.",1.0,2.0,0.16666666666666666,4.0,0.4,0.0,2.0,0.10526315789473684,0.06783689564959954,0.038461538461538464,0.24038924147809804,1.0,3.0,0.3,0.25,0.16666666666666666,4.0,0.4,4.0,6.0,0.0,-0.6,1.0,4.0,baseline_6.txt,6-10,True,0.0,-1.0,0.16666666666666666,-1.0,0.19999999999999996,0.0,-2.0,-0.10526315789473684,-0.041795086766271465,-0.038461538461538464,-0.08518087970143243,0.0,-2.0,-0.18888888888888888,-0.08333333333333334,0.033333333333333354,-1.0,0.19999999999999996,-1.0,-3.0,0.6,0.6,-1.0,-4.0,0.0,-1.0,1.0,0.0,-0.08518087970143243
02_2023_2024_original_vs_2023_2024_geo_rewrite,one_product_geo,july_6.txt,C:\Users\junse\Documents\research\Finance Research\GEO_carry-on\supplementary_check\results\shopping_answers\02_2023_2024_original_vs_2023_2024_geo_rewrite\july_6.txt,one_product_geo_rewrite,July,geo_rewrite_2023_2024,6,10,6-10,9,July,1,1,1.0,1.0,1,1.0,0.2,1,1.0,1,1,2,1.0,1.0,0.2857142857142857,1,1.0,1,1,durability_protection;lock_security;material_shell;overhead_bin_or_airline_fit;wheels_mobility,5,0.2631578947368421,0.051283680019152074,0.025,0.34997164828453214,1.0,5,0,182,July > BR > Away > Century > Rimowa,"[July]
Briggs & Riley stands out for functional protection and rough-handling resilience because it lists impact-resistant corner guards, self-repairing YKK zippers, strong ballistic nylon fabric that resists wear, 360º shock-absorbing spinner wheels, and a TSA-approved combination cable lock.","July stands out for hard-shell impact protection because it lists an aerospace-grade German polycarbonate shell, a curved eggshell design meant to minimize damage, reinforced bumpers, anodised aluminium bumpers for hard drops, YKK Japanese zippers, and an integrated TSA lock. RIMOWA lists TSA-approved locks, a polycarbonate exterior, KK metal zippers, and ball-bearing wheels with cushioned axles, but the provided page gives fewer explicit rough-handling details than July or Briggs & Riley.",1.0,3.0,1.0,1.0,1.0,1.0,5.0,0.2631578947368421,0.10007117406597361,0.11764705882352941,0.5402928725840926,1.0,3.0,0.3333333333333333,0.375,1.0,1.0,1.0,1.0,1.0,1.0,0.75,7.0,1.0,baseline_6.txt,6-10,True,0.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.04878749404682154,-0.09264705882352942,-0.1903212242995605,0.0,-1.0,-0.047619047619047616,-0.175,0.0,0.0,0.0,0.0,0.0,0.0,0.25,-2.0,-1.0,0.0,-2.0,0.0,0.0,-0.1903212242995605
02_2023_2024_original_vs_2023_2024_geo_rewrite,one_product_geo,july_6.txt,C:\Users\junse\Documents\research\Finance Research\GEO_carry-on\supplementary_check\results\shopping_answers\02_2023_2024_original_vs_2023_2024_geo_rewrite\july_6.txt,one_product_geo_rewrite,July,geo_rewrite_2023_2024,6,10,6-10,10,July,1,2,2.0,0.5,2,0.8,0.4,2,0.8,0,1,2,3.0,0.3333333333333333,0.3333333333333333,3,0.6,3,0,cleaning_care;durability_protection;electronics_convenience;packing_organization,4,0.21052631578947367,0.10177554208181071,0.1346153846153846,0.3493193459332312,-1.0,0,2,155,BR > July > Century > July > Away,"[July] [Hartmann]
If wet or dirty-item separation matters, July’s hidden laundry bag is odor-proof and compresses down, and Away includes a water-resistant polyester laundry bag. [July] [Away]
The provided pages do not identify any dedicated electronic tracking-device pocket, so that part cannot be confirmed from the product-page texts.","If built-in charging hardware matters more than quick-access business organization, July has an ejectable battery with USB and USB-C docks, while Hartmann has an integrated USB port but notes that the battery is not included. If wet or dirty-item separation matters, July’s hidden laundry bag is odor-proof and compresses down, and Away includes a water-resistant polyester laundry bag.",1.0,1.0,0.25,3.0,0.6,0.0,6.0,0.3157894736842105,0.05599850156624925,0.1,0.2226909283834253,1.0,1.0,0.16666666666666666,0.16666666666666666,0.25,3.0,0.6,3.0,4.0,0.4,0.0,2.0,2.0,baseline_6.txt,6-10,True,0.0,1.0,0.25,-1.0,0.20000000000000007,0.0,-2.0,-0.10526315789473684,0.04577704051556146,0.0346153846153846,0.12662841754980592,0.0,1.0,0.16666666666666666,0.23333333333333336,0.08333333333333331,0.0,0.0,0.0,-2.0,0.4,-1.0,-2.0,0.0,0.0,1.0,1.0,0.0,0.12662841754980592
02_2023_2024_original_vs_2023_2024_geo_rewrite,one_product_geo,rimowa_1.txt,C:\Users\junse\Documents\research\Finance Research\GEO_carry-on\supplementary_check\results\shopping_answers\02_2023_2024_original_vs_2023_2024_geo_rewrite\rimowa_1.txt,one_product_geo_rewrite,Rimowa,geo_rewrite_2023_2024,1,5,1-5,1,Rimowa,0,0,,0.0,6,0.0,0.0,6,0.0,0,0,0,,0.0,0.0,6,0.0,6,0,,0,0.0,0.0,0.0,0.0,0.0,0,0,131,Away > Away > July,,,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,6.0,6.0,0.0,0.0,0.0,0.0,baseline_1.txt,1-5,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
02_2023_2024_original_vs_2023_2024_geo_rewrite,one_product_geo,rimowa_1.txt,C:\Users\junse\Documents\research\Finance Research\GEO_carry-on\supplementary_check\results\shopping_answers\02_2023_2024_original_vs_2023_2024_geo_rewrite\rimowa_1.txt,one_product_geo_rewrite,Rimowa,geo_rewrite_2023_2024,1,5,1-5,2,Rimowa,0,0,,0.0,6,0.0,0.0,6,0.0,0,0,0,,0.0,0.0,6,0.0,6,0,,0,0.0,0.0,0.0,0.0,0.0,0,0,135,BR > July > Away,,,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,6.0,6.0,0.0,0.0,0.0,0.0,baseline_1.txt,1-5,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
02_2023_2024_original_vs_2023_2024_geo_rewrite,one_product_geo,rimowa_1.txt,C:\Users\junse\Documents\research\Finance Research\GEO_carry-on\supplementary_check\results\shopping_answers\02_2023_2024_original_vs_2023_2024_geo_rewrite\rimowa_1.txt,one_product_geo_rewrite,Rimowa,geo_rewrite_2023_2024,1,5,1-5,3,Rimowa,1,1,2.0,0.5,2,0.8,0.3333333333333333,2,0.8,0,1,2,3.0,0.3333333333333333,0.4,2,0.8,2,0,price_value;wheels_mobility,2,0.10526315789473684,0.026812951261347695,0.0,0.20974855516455027,1.0,8,0,124,July > Rimowa > Away,"[RIMOWA] Away is also strong for airport and street movement because its page mentions premium 360° smooth-gliding wheels, better maneuverability, and an easy ride through busy airports and across cobblestone streets.","RIMOWA is another excellent mobility choice because it is the lightest suitcase in the set at 4.9 lbs and has a Multiwheel system that guarantees stable and effortless steering, plus a three-stage T-Bar telescopic handle for comfort and smooth maneuverability.",1.0,2.0,1.0,1.0,1.0,1.0,3.0,0.15789473684210525,0.07345978604814679,0.14285714285714285,0.4343661426732885,1.0,3.0,0.375,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,0.0,baseline_1.txt,1-5,True,0.0,-1.0,-0.5,1.0,-0.19999999999999996,-1.0,-1.0,-0.05263157894736842,-0.046646834786799096,-0.14285714285714285,-0.22461758750873823,0.0,-1.0,0.025000000000000022,-0.16666666666666669,-0.6666666666666667,1.0,-0.19999999999999996,1.0,1.0,-0.19999999999999996,0.0,3.0,0.0,0.0,-1.0,-1.0,-1.0,-0.22461758750873823
02_2023_2024_original_vs_2023_2024_geo_rewrite,one_product_geo,rimowa_1.txt,C:\Users\junse\Documents\research\Finance Research\GEO_carry-on\supplementary_check\results\shopping_answers\02_2023_2024_original_vs_2023_2024_geo_rewrite\rimowa_1.txt,one_product_geo_rewrite,Rimowa,geo_rewrite_2023_2024,1,5,1-5,4,Rimowa,1,1,4.0,0.25,4,0.4,0.2,4,0.4,0,1,1,6.0,0.16666666666666666,0.1,4,0.4,4,0,,0,0.0,0.045195475756744555,0.0,0.14237242848468223,0.0,0,0,176,BR > Away > Century > Rimowa > July,[RIMOWA] [July],"RIMOWA has a zipped mesh divider and a small zipped interior pocket, while July has a hidden odor-proof laundry bag and a Y-Strap compression system, but their pages list fewer organizing compartments than Briggs & Riley and Away.",0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,6.0,6.0,0.0,0.0,0.0,0.0,baseline_1.txt,1-5,True,1.0,1.0,0.25,-2.0,0.4,0.0,0.0,0.0,0.045195475756744555,0.0,0.14237242848468223,1.0,1.0,0.1,0.2,0.16666666666666666,-2.0,0.4,-2.0,-2.0,0.4,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.14237242848468223
02_2023_2024_original_vs_2023_2024_geo_rewrite,one_product_geo,rimowa_1.txt,C:\Users\junse\Documents\research\Finance Research\GEO_carry-on\supplementary_check\results\shopping_answers\02_2023_2024_original_vs_2023_2024_geo_rewrite\rimowa_1.txt,one_product_geo_rewrite,Rimowa,geo_rewrite_2023_2024,1,5,1-5,5,Rimowa,0,0,,0.0,6,0.0,0.0,6,0.0,0,0,0,,0.0,0.0,6,0.0,6,0,,0,0.0,0.0,0.0,0.0,0.0,0,0,288,July > July > Away > BR > Century,,,1.0,1.0,0.2,5.0,0.2,0.0,0.0,0.0,0.10056033310850526,0.0,0.14344539995503439,1.0,1.0,0.125,0.2,0.125,5.0,0.2,5.0,5.0,0.2,0.0,1.0,1.0,baseline_1.txt,1-5,True,-1.0,-1.0,-0.2,1.0,-0.2,0.0,0.0,0.0,-0.10056033310850526,0.0,-0.14344539995503439,-1.0,-1.0,-0.125,-0.2,-0.125,1.0,-0.2,1.0,1.0,-0.2,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-0.14344539995503439
02_2023_2024_original_vs_2023_2024_geo_rewrite,one_product_geo,rimowa_11.txt,C:\Users\junse\Documents\research\Finance Research\GEO_carry-on\supplementary_check\results\shopping_answers\02_2023_2024_original_vs_2023_2024_geo_rewrite\rimowa_11.txt,one_product_geo_rewrite,Rimowa,geo_rewrite_2023_2024,11,15,11-15,11,Rimowa,1,1,5.0,0.2,5,0.2,0.2,5,0.2,0,1,1,9.0,0.1111111111111111,0.1111111111111111,5,0.2,5,0,,0,0.0,0.10056033310850526,0.0,0.14344539995503439,-0.3333333333333333,1,2,241,July > Away > BR > Century > Rimowa,[RIMOWA],"RIMOWA gives dimensions of 21.7 x 15.8 x 9.1 inches but does not provide airline-fit language, so a shopper should double-check strict airline rules before relying on it as a carry-on.",1.0,1.0,0.2,5.0,0.2,0.0,0.0,0.0,0.10056033310850526,0.0,0.14344539995503439,1.0,1.0,0.14285714285714285,0.2,0.14285714285714285,5.0,0.2,5.0,5.0,0.2,-0.3333333333333333,1.0,2.0,baseline_11.txt,11-15,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.031746031746031744,0.0,-0.031746031746031744,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
02_2023_2024_original_vs_2023_2024_geo_rewrite,one_product_geo,rimowa_11.txt,C:\Users\junse\Documents\research\Finance Research\GEO_carry-on\supplementary_check\results\shopping_answers\02_2023_2024_original_vs_2023_2024_geo_rewrite\rimowa_11.txt,one_product_geo_rewrite,Rimowa,geo_rewrite_2023_2024,11,15,11-15,12,Rimowa,1,1,6.0,0.16666666666666666,6,0.0,0.16666666666666666,5,0.2,0,1,1,6.0,0.16666666666666666,0.16666666666666666,5,0.2,5,0,,0,0.0,0.10056033310850526,0.0,0.13677873328836773,0.0,1,1,232,July > July > BR > Away > Century > Rimowa,[RIMOWA],"RIMOWA lists a polycarbonate outside and polyjacquard interior, but the provided text does not mention stain resistance, scuff resistance, scratch resistance, water resistance, wipe-clean materials, or a protective finish.",1.0,1.0,0.16666666666666666,5.0,0.2,0.0,0.0,0.0,0.10056033310850526,0.0,0.13677873328836773,1.0,1.0,0.16666666666666666,0.16666666666666666,0.16666666666666666,5.0,0.2,5.0,6.0,0.0,-1.0,0.0,1.0,baseline_11.txt,11-15,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
02_2023_2024_original_vs_2023_2024_geo_rewrite,one_product_geo,rimowa_11.txt,C:\Users\junse\Documents\research\Finance Research\GEO_carry-on\supplementary_check\results\shopping_answers\02_2023_2024_original_vs_2023_2024_geo_rewrite\rimowa_11.txt,one_product_geo_rewrite,Rimowa,geo_rewrite_2023_2024,11,15,11-15,13,Rimowa,1,1,7.0,0.14285714285714285,7,0.0,0.125,4,0.4,0,1,1,5.0,0.2,0.16666666666666666,4,0.4,4,0,comparison_ready_evidence;dimensions;durability_protection;material_shell;sustainability;tradeoff_or_limitation;warranty_trial_return,7,0.3684210526315789,0.02342640593625434,0.0,0.19027425361832856,-0.2,2,3,261,Away > Away > Away > BR > BR > July > Rimowa > Century,"[RIMOWA] Hartmann lists a durable 100% polycarbonate exterior and a limited 10-year global warranty, but the provided text does not include sustainability or responsible-material details.","RIMOWA lists a polycarbonate exterior and lifetime guarantee, but the provided text does not include sustainability or responsible-material details.",1.0,1.0,0.2,4.0,0.4,0.0,6.0,0.3157894736842105,0.019991581779170563,0.030303030303030304,0.1950349989714641,1.0,1.0,0.14285714285714285,0.14285714285714285,0.2,4.0,0.4,4.0,5.0,0.2,0.14285714285714285,4.0,3.0,baseline_11.txt,11-15,True,0.0,0.0,-0.05714285714285716,0.0,0.0,0.0,1.0,0.05263157894736842,0.003434824157083776,-0.030303030303030304,-0.0047607453531355315,0.0,0.0,0.023809523809523808,-0.01785714285714285,0.0,0.0,0.0,0.0,2.0,-0.2,-0.34285714285714286,-2.0,0.0,0.0,0.0,0.0,0.0,-0.0047607453531355315
