comparison,mode,source_file,source_path,run_type,focal_geo_product,version_status_for_product,prompt_set_start,prompt_set_end,prompt_set_label,question_id,product,cited,ref_count,first_citation_index,first_citation_score,citation_position_proxy,citation_position_score,citation_share_of_voice,recommendation_rank_proxy,rank_score_proxy,top1_cited_flag,brand_mentioned,brand_mention_count,first_mention_index,first_mention_score,mention_share_of_voice,mention_position_proxy,mention_position_score,average_mention_position_proxy,top1_mentioned_flag,feature_categories,feature_count,feature_coverage,tfidf_product_answer_similarity,bigram_overlap_product_answer,pais_product_answer_influence_score,brand_context_sentiment_score,brand_context_positive_hits,brand_context_negative_hits,answer_word_count,citation_sequence,cited_answer_sentences,mentioned_answer_sentences
02_2023_2024_original_vs_2023_2024_geo_rewrite,one_product_geo,beis_2023_2024vsGEO_11.txt,C:\Users\junse\Documents\research\Finance Research\GEO_carry-on\results\shopping_answers\02_2023_2024_original_vs_2023_2024_geo_rewrite\beis_2023_2024vsGEO_11.txt,one_product_geo_rewrite,BEIS,original_2023_2024,11,15,11-15,12,Monos,1,1,5.0,0.2,5,0.2,0.2,5,0.2,0,1,1,5.0,0.2,0.2,5,0.2,5,0,,0,0.0,0.06461418576726963,0.0,0.13625617048678726,0.3333333333333333,2,1,178,Travelpro > BEIS > INUSA > Delsey > Monos,[Monos],"Monos describes an unbreakable polycarbonate shell and premium materials, but the provided text does not mention stain resistance, scuff resistance, scratch resistance, water resistance, wipe-clean care, or a protective finish."
02_2023_2024_original_vs_2023_2024_geo_rewrite,one_product_geo,beis_2023_2024vsGEO_11.txt,C:\Users\junse\Documents\research\Finance Research\GEO_carry-on\results\shopping_answers\02_2023_2024_original_vs_2023_2024_geo_rewrite\beis_2023_2024vsGEO_11.txt,one_product_geo_rewrite,BEIS,geo_rewrite_2023_2024,11,15,11-15,12,BEIS,1,1,2.0,0.5,2,0.8,0.2,2,0.8,0,1,1,2.0,0.5,0.2,2,0.8,2,0,cleaning_care;durability_protection;material_shell;sustainability,4,0.21052631578947367,0.009927864356970885,0.041666666666666664,0.23367416936262225,1.0,3,0,178,Travelpro > BEIS > INUSA > Delsey > Monos,"[BEIS]
INUSA also gives direct protective-finish language, saying the PC/ABS-engineered material has a micro diamond finish and a water/scratch-resistant finish.","BEIS mentions practical cleaning and stain-related details: care is listed as spot clean, the lining is durable and easy to spot clean, the zipper tape is water resistant, and the feature list includes stain resistance."
02_2023_2024_original_vs_2023_2024_geo_rewrite,one_product_geo,beis_2023_2024vsGEO_11.txt,C:\Users\junse\Documents\research\Finance Research\GEO_carry-on\results\shopping_answers\02_2023_2024_original_vs_2023_2024_geo_rewrite\beis_2023_2024vsGEO_11.txt,one_product_geo_rewrite,BEIS,original_2023_2024,11,15,11-15,12,Travelpro,1,1,1.0,1.0,1,1.0,0.2,1,1.0,1,1,1,1.0,1.0,0.2,1,1.0,1,1,cleaning_care;comparison_ready_evidence;durability_protection;lock_security,4,0.21052631578947367,0.024826183906339967,0.11764705882352941,0.34805089209602547,1.0,4,0,178,Travelpro > BEIS > INUSA > Delsey > Monos,"[Travelpro]
BEIS mentions practical cleaning and stain-related details: care is listed as spot clean, the lining is durable and easy to spot clean, the zipper tape is water resistant, and the feature list includes stain resistance.","Travelpro gives the strongest “keeps looking good” evidence because it describes an easy-to-clean 100% polycarbonate shell, a textured finish that helps reduce the visibility of scuffs or scratching, aluminum corner guards, and an interior water-resistant pocket."
02_2023_2024_original_vs_2023_2024_geo_rewrite,one_product_geo,beis_2023_2024vsGEO_11.txt,C:\Users\junse\Documents\research\Finance Research\GEO_carry-on\results\shopping_answers\02_2023_2024_original_vs_2023_2024_geo_rewrite\beis_2023_2024vsGEO_11.txt,one_product_geo_rewrite,BEIS,original_2023_2024,11,15,11-15,12,Delsey,1,1,4.0,0.25,4,0.4,0.2,4,0.4,0,1,1,4.0,0.25,0.2,4,0.4,4,0,cleaning_care;durability_protection;material_shell;sustainability;tradeoff_or_limitation,5,0.2631578947368421,0.01908652184271461,0.03225806451612903,0.19462092632666403,0.2,3,2,178,Travelpro > BEIS > INUSA > Delsey > Monos,"[Delsey]
Monos describes an unbreakable polycarbonate shell and premium materials, but the provided text does not mention stain resistance, scuff resistance, scratch resistance, water resistance, wipe-clean care, or a protective finish.","Delsey mentions protective durability details, including shock-absorbing corner protectors that help safeguard against wear and tear, plus antimicrobial lining for odor control, but the provided text does not specifically claim stain resistance, scuff resistance, scratch resistance, water resistance, or wipe-clean materials."
02_2023_2024_original_vs_2023_2024_geo_rewrite,one_product_geo,beis_2023_2024vsGEO_11.txt,C:\Users\junse\Documents\research\Finance Research\GEO_carry-on\results\shopping_answers\02_2023_2024_original_vs_2023_2024_geo_rewrite\beis_2023_2024vsGEO_11.txt,one_product_geo_rewrite,BEIS,original_2023_2024,11,15,11-15,12,INUSA,1,1,3.0,0.3333333333333333,3,0.6,0.2,3,0.6,0,1,1,3.0,0.3333333333333333,0.2,3,0.6,3,0,cleaning_care;comparison_ready_evidence;durability_protection;sustainability;tradeoff_or_limitation,5,0.2631578947368421,0.014687953468854657,0.0,0.20556916964113933,0.3333333333333333,2,1,178,Travelpro > BEIS > INUSA > Delsey > Monos,"[INUSA]
Delsey mentions protective durability details, including shock-absorbing corner protectors that help safeguard against wear and tear, plus antimicrobial lining for odor control, but the provided text does not specifically claim stain resistance, scuff resistance, scratch resistance, water resistance, or wipe-clean materials.","INUSA also gives direct protective-finish language, saying the PC/ABS-engineered material has a micro diamond finish and a water/scratch-resistant finish."
02_2023_2024_original_vs_2023_2024_geo_rewrite,one_product_geo,beis_2023_2024vsGEO_11.txt,C:\Users\junse\Documents\research\Finance Research\GEO_carry-on\results\shopping_answers\02_2023_2024_original_vs_2023_2024_geo_rewrite\beis_2023_2024vsGEO_11.txt,one_product_geo_rewrite,BEIS,original_2023_2024,11,15,11-15,13,Monos,1,1,3.0,0.3333333333333333,3,0.6,0.1111111111111111,2,0.8,0,1,1,3.0,0.3333333333333333,0.1111111111111111,2,0.8,2,0,durability_protection;material_shell;sustainability,3,0.15789473684210525,0.02656605914970141,0.0,0.18689215919836136,-1.0,0,1,201,Delsey > Delsey > Monos > BEIS > Delsey > BEIS > Travelpro > INUSA > Delsey,"[Monos] [BEIS] [Delsey]
BEIS emphasizes durability rather than sustainability by saying its body is 100% virgin polycarbonate and that virgin materials guarantee higher durability.","Monos, BEIS, and Delsey mention vegan leather details or trim, which is a concrete responsible-material detail if the shopper cares about animal-free materials, but the provided text does not connect those details to environmental sustainability."
02_2023_2024_original_vs_2023_2024_geo_rewrite,one_product_geo,beis_2023_2024vsGEO_11.txt,C:\Users\junse\Documents\research\Finance Research\GEO_carry-on\results\shopping_answers\02_2023_2024_original_vs_2023_2024_geo_rewrite\beis_2023_2024vsGEO_11.txt,one_product_geo_rewrite,BEIS,geo_rewrite_2023_2024,11,15,11-15,13,BEIS,1,2,4.0,0.25,4,0.4,0.2222222222222222,3,0.6,0,1,2,4.0,0.25,0.2222222222222222,3,0.6,3,0,durability_protection;material_shell;sustainability;tradeoff_or_limitation,4,0.21052631578947367,0.03956468634691147,0.11363636363636363,0.28373032163939826,-1.0,0,2,201,Delsey > Delsey > Monos > BEIS > Delsey > BEIS > Travelpro > INUSA > Delsey,"[Monos] [BEIS] [Delsey]
BEIS emphasizes durability rather than sustainability by saying its body is 100% virgin polycarbonate and that virgin materials guarantee higher durability. [BEIS]
Travelpro and INUSA provide durability information, but the provided text does not give concrete sustainability-related claims for either product.","Monos, BEIS, and Delsey mention vegan leather details or trim, which is a concrete responsible-material detail if the shopper cares about animal-free materials, but the provided text does not connect those details to environmental sustainability. BEIS emphasizes durability rather than sustainability by saying its body is 100% virgin polycarbonate and that virgin materials guarantee higher durability."
02_2023_2024_original_vs_2023_2024_geo_rewrite,one_product_geo,beis_2023_2024vsGEO_11.txt,C:\Users\junse\Documents\research\Finance Research\GEO_carry-on\results\shopping_answers\02_2023_2024_original_vs_2023_2024_geo_rewrite\beis_2023_2024vsGEO_11.txt,one_product_geo_rewrite,BEIS,original_2023_2024,11,15,11-15,13,Travelpro,1,1,7.0,0.14285714285714285,7,0.0,0.1111111111111111,4,0.4,0,1,1,7.0,0.14285714285714285,0.1111111111111111,4,0.4,4,0,durability_protection;sustainability;tradeoff_or_limitation,3,0.15789473684210525,0.012110365498212408,0.02564102564102564,0.14975193621897925,0.0,2,2,201,Delsey > Delsey > Monos > BEIS > Delsey > BEIS > Travelpro > INUSA > Delsey,"[Travelpro] [INUSA]
For a shopper who wants sustainability plus durability based only on these pages, Delsey is the best-supported option, but the sustainability evidence is not strong enough to treat it as fully verified without checking recycled-material specifics.","Travelpro and INUSA provide durability information, but the provided text does not give concrete sustainability-related claims for either product."
02_2023_2024_original_vs_2023_2024_geo_rewrite,one_product_geo,beis_2023_2024vsGEO_11.txt,C:\Users\junse\Documents\research\Finance Research\GEO_carry-on\results\shopping_answers\02_2023_2024_original_vs_2023_2024_geo_rewrite\beis_2023_2024vsGEO_11.txt,one_product_geo_rewrite,BEIS,original_2023_2024,11,15,11-15,13,Delsey,1,4,1.0,1.0,1,1.0,0.4444444444444444,1,1.0,1,1,4,1.0,1.0,0.4444444444444444,1,1.0,1,1,comparison_ready_evidence;durability_protection;material_shell;sustainability;tradeoff_or_limitation,5,0.2631578947368421,0.05023573438620892,0.03571428571428571,0.518035868681753,-0.42857142857142855,2,5,201,Delsey > Delsey > Monos > BEIS > Delsey > BEIS > Travelpro > INUSA > Delsey,"[Delsey]
However, the Delsey evidence is still incomplete because the provided text does not say which parts are recycled, the percentage of recycled content, or any certification. [Delsey]
Monos, BEIS, and Delsey mention vegan leather details or trim, which is a concrete responsible-material detail if the shopper cares about animal-free materials, but the provided text does not connect those details to environmental sustainability. [Monos] [BEIS] [Delsey]
BEIS emphasizes durability rather than sustainability by saying its body is 100% virgin polycarbonate and that virgin materials guarantee higher durability. [Delsey]","Delsey provides the most concrete sustainability-related claim because “Made with Recycled Materials” appears in its feature list, and the suitcase also has durability support from a 100% polycarbonate shell, a zipper described as 3 times more resistant than a standard zipper, shock-absorbing corner protectors, and quality testing language. However, the Delsey evidence is still incomplete because the provided text does not say which parts are recycled, the percentage of recycled content, or any certification. Monos, BEIS, and Delsey mention vegan leather details or trim, which is a concrete responsible-material detail if the shopper cares about animal-free materials, but the provided text does not connect those details to environmental sustainability. For a shopper who wants sustainability plus durability based only on these pages, Delsey is the best-supported option, but the sustainability evidence is not strong enough to treat it as fully verified without checking recycled-material specifics."
02_2023_2024_original_vs_2023_2024_geo_rewrite,one_product_geo,beis_2023_2024vsGEO_11.txt,C:\Users\junse\Documents\research\Finance Research\GEO_carry-on\results\shopping_answers\02_2023_2024_original_vs_2023_2024_geo_rewrite\beis_2023_2024vsGEO_11.txt,one_product_geo_rewrite,BEIS,original_2023_2024,11,15,11-15,13,INUSA,1,1,8.0,0.125,8,0.0,0.1111111111111111,5,0.2,0,1,1,8.0,0.125,0.1111111111111111,5,0.2,5,0,durability_protection;sustainability;tradeoff_or_limitation,3,0.15789473684210525,0.013012288092889457,0.0,0.14251473832033226,0.0,2,2,201,Delsey > Delsey > Monos > BEIS > Delsey > BEIS > Travelpro > INUSA > Delsey,"[Travelpro] [INUSA]
For a shopper who wants sustainability plus durability based only on these pages, Delsey is the best-supported option, but the sustainability evidence is not strong enough to treat it as fully verified without checking recycled-material specifics.","Travelpro and INUSA provide durability information, but the provided text does not give concrete sustainability-related claims for either product."
02_2023_2024_original_vs_2023_2024_geo_rewrite,one_product_geo,beis_2023_2024vsGEO_11.txt,C:\Users\junse\Documents\research\Finance Research\GEO_carry-on\results\shopping_answers\02_2023_2024_original_vs_2023_2024_geo_rewrite\beis_2023_2024vsGEO_11.txt,one_product_geo_rewrite,BEIS,original_2023_2024,11,15,11-15,14,Monos,1,2,4.0,0.25,4,0.4,0.2,4,0.4,0,1,1,4.0,0.25,0.2,4,0.4,4,0,electronics_convenience;handle;lock_security;packing_organization;tradeoff_or_limitation;weight;wheels_mobility,7,0.3684210526315789,0.06234008570934009,0.04081632653061224,0.30894134331444234,-0.3333333333333333,1,2,259,Travelpro > BEIS > Delsey > Monos > INUSA > Monos > BEIS > Travelpro > Delsey > INUSA,"[Monos]
INUSA covers basic travel convenience with spinner wheels, a TSA-approved lock, ergonomic gel handles, side studs, self-repairable oversized zippers, and tie-down straps, but it does not mention charging, a bag strap, a weight indicator, quick-access storage, or tracking-device storage. [Monos] [BEIS] [Travelpro] [Delsey] [INUSA]","Monos provides useful organization with a zipped panel, compression pad, ballistic nylon straps, and pockets, but the provided text does not mention charging, a bag strap, a weight indicator, or tracking-device storage."
02_2023_2024_original_vs_2023_2024_geo_rewrite,one_product_geo,beis_2023_2024vsGEO_11.txt,C:\Users\junse\Documents\research\Finance Research\GEO_carry-on\results\shopping_answers\02_2023_2024_original_vs_2023_2024_geo_rewrite\beis_2023_2024vsGEO_11.txt,one_product_geo_rewrite,BEIS,geo_rewrite_2023_2024,11,15,11-15,14,BEIS,1,2,2.0,0.5,2,0.8,0.2,2,0.8,0,1,1,2.0,0.5,0.2,2,0.8,2,0,electronics_convenience;handle;lock_security;packing_organization;tradeoff_or_limitation;weight;wheels_mobility,7,0.3684210526315789,0.05550131158480662,0.04081632653061224,0.35757358848953563,0.0,1,1,259,Travelpro > BEIS > Delsey > Monos > INUSA > Monos > BEIS > Travelpro > Delsey > INUSA,"[BEIS]
Delsey is also convenient because it includes a USB port, removable pouch, laundry and shoe bags, mesh zippered pockets, compression straps, TSA lock, double-spinner wheels, and soft-grip handles, but the provided text does not mention a dedicated battery pocket or weight indicator. [Monos] [BEIS] [Travelpro] [Delsey] [INUSA]","BEIS is the strongest alternative for non-tech convenience because it includes a side carry handle with a weight limit indicator, a retractable bag attach strap that holds up to 15 lbs, 2-inch expansion, a cushioned trolley handle, TSA locks, multiple pouches for dirty clothes, shoes, undergarments, and damp clothing, plus 360-degree wheels."
02_2023_2024_original_vs_2023_2024_geo_rewrite,one_product_geo,beis_2023_2024vsGEO_11.txt,C:\Users\junse\Documents\research\Finance Research\GEO_carry-on\results\shopping_answers\02_2023_2024_original_vs_2023_2024_geo_rewrite\beis_2023_2024vsGEO_11.txt,one_product_geo_rewrite,BEIS,original_2023_2024,11,15,11-15,14,Travelpro,1,2,1.0,1.0,1,1.0,0.2,1,1.0,1,1,1,1.0,1.0,0.2,1,1.0,1,1,dimensions;expansion;handle;lock_security;packing_organization;tradeoff_or_limitation;weight;wheels_mobility,8,0.42105263157894735,0.056483054869501954,0.08333333333333333,0.47467380395635655,1.0,1,0,259,Travelpro > BEIS > Delsey > Monos > INUSA > Monos > BEIS > Travelpro > Delsey > INUSA,"[Travelpro]
BEIS is the strongest alternative for non-tech convenience because it includes a side carry handle with a weight limit indicator, a retractable bag attach strap that holds up to 15 lbs, 2-inch expansion, a cushioned trolley handle, TSA locks, multiple pouches for dirty clothes, shoes, undergarments, and damp clothing, plus 360-degree wheels. [Monos] [BEIS] [Travelpro] [Delsey] [INUSA]","Travelpro seems most useful for travel-day convenience overall because it combines external USB-A and USB-C fast-charge ports, a dedicated external-access FAA-compliant battery pocket, a 2-inch expansion option, multiple accessory pockets, an interior water-resistant pocket for damp items or toiletries, a TSA-approved lock, self-aligning spinner wheels, and a four-stop adjustable handle."
02_2023_2024_original_vs_2023_2024_geo_rewrite,one_product_geo,beis_2023_2024vsGEO_11.txt,C:\Users\junse\Documents\research\Finance Research\GEO_carry-on\results\shopping_answers\02_2023_2024_original_vs_2023_2024_geo_rewrite\beis_2023_2024vsGEO_11.txt,one_product_geo_rewrite,BEIS,original_2023_2024,11,15,11-15,14,Delsey,1,2,3.0,0.3333333333333333,3,0.6,0.2,3,0.6,0,1,1,3.0,0.3333333333333333,0.2,3,0.6,3,0,electronics_convenience;packing_organization;tradeoff_or_limitation;weight,4,0.21052631578947367,0.038584613256049116,0.02631578947368421,0.28710288756349056,0.0,2,2,259,Travelpro > BEIS > Delsey > Monos > INUSA > Monos > BEIS > Travelpro > Delsey > INUSA,"[Delsey]
Monos provides useful organization with a zipped panel, compression pad, ballistic nylon straps, and pockets, but the provided text does not mention charging, a bag strap, a weight indicator, or tracking-device storage. [Monos] [BEIS] [Travelpro] [Delsey] [INUSA]","Delsey is also convenient because it includes a USB port, removable pouch, laundry and shoe bags, mesh zippered pockets, compression straps, TSA lock, double-spinner wheels, and soft-grip handles, but the provided text does not mention a dedicated battery pocket or weight indicator."
02_2023_2024_original_vs_2023_2024_geo_rewrite,one_product_geo,beis_2023_2024vsGEO_11.txt,C:\Users\junse\Documents\research\Finance Research\GEO_carry-on\results\shopping_answers\02_2023_2024_original_vs_2023_2024_geo_rewrite\beis_2023_2024vsGEO_11.txt,one_product_geo_rewrite,BEIS,original_2023_2024,11,15,11-15,14,INUSA,1,2,5.0,0.2,5,0.2,0.2,5,0.2,0,1,1,5.0,0.2,0.2,5,0.2,5,0,electronics_convenience,1,0.05263157894736842,0.020535116013181053,0.0,0.22130000565877656,-1.0,0,1,259,Travelpro > BEIS > Delsey > Monos > INUSA > Monos > BEIS > Travelpro > Delsey > INUSA,"[INUSA]
None of the provided product-page texts mentions dedicated tracking-device storage. [Monos] [BEIS] [Travelpro] [Delsey] [INUSA]","INUSA covers basic travel convenience with spinner wheels, a TSA-approved lock, ergonomic gel handles, side studs, self-repairable oversized zippers, and tie-down straps, but it does not mention charging, a bag strap, a weight indicator, quick-access storage, or tracking-device storage."
